movieId,tagId,relevance
3918,901,0.94675
3918,902,0.9635
3918,903,0.40375
3918,904,0.36225
3918,910,0.6405
3918,927,0.54225
3918,933,0.48525
3918,951,0.704
3918,956,0.99475
3918,971,0.358
3918,972,0.33875
3918,979,0.306
3918,982,0.32125
3918,991,0.431
3918,992,0.3705
3918,995,0.4885
3918,999,0.3475
3918,1017,0.487
3918,1018,0.32725
3918,1029,0.30425
3918,1034,0.31875
3918,1040,0.5895
3918,1070,0.3225
3918,1073,0.33025
3918,1084,0.668
3918,1085,0.575
3918,1089,0.6805
3918,1104,0.61575
3918,1127,0.38425
3919,20,0.34225
3919,21,0.33475
3919,98,0.314
3919,100,0.348
3919,146,0.779
3919,169,0.54725
3919,177,0.4145
3919,188,0.34075
3919,255,0.3315
3919,264,0.51925
3919,266,0.4225
3919,267,0.39975
3919,275,0.407
3919,276,0.3285
3919,292,0.3695
3919,294,0.91375
3919,302,0.42
3919,314,0.33225
3919,345,0.34275
3919,378,0.3495
3919,396,0.43275
3919,406,0.99375
3919,445,0.3675
3919,451,0.5835
3919,452,0.3005
3919,456,0.494
3919,458,0.9195
3919,459,0.37375
3919,460,0.4325
3919,462,0.30275
3919,468,0.59025
3919,474,0.355
3919,477,0.81225
3919,521,0.31875
3919,522,0.992
3919,524,0.39
3919,602,0.40575
3919,619,0.33525
3919,646,0.44325
3919,663,0.51425
3919,682,0.342
3919,688,0.315
3919,690,0.5275
3919,719,0.30075
3919,742,0.782
3919,763,0.317
3919,792,0.52625
3919,807,0.4945
3919,882,0.76675
3919,886,0.33675
3919,901,0.697
3919,902,0.7905
3919,904,0.732
3919,910,0.49975
3919,927,0.90175
3919,933,0.41
3919,951,0.58525
3919,956,0.9755
3919,971,0.3415
3919,972,0.31875
3919,982,0.3335
3919,991,0.6275
3919,1017,0.54675
3919,1040,0.41425
3919,1070,0.38175
3919,1084,0.5115
3919,1085,0.42625
3919,1090,0.31275
3919,1101,0.3735
3919,1104,0.33325
3920,21,0.30875
3920,46,0.4125
3920,48,0.348
3920,50,0.34475
3920,55,0.323
3920,79,0.45625
3920,86,0.3395
3920,99,0.403
3920,121,0.5725
3920,122,0.55425
3920,128,0.3815
3920,138,0.4065
3920,143,0.3635
3920,162,0.40375
3920,169,0.447
3920,188,0.4155
3920,192,0.5215
3920,203,0.60675
3920,212,0.458
3920,216,0.4175
3920,238,0.3035
3920,258,0.3055
3920,270,0.66375
3920,277,0.42125
3920,292,0.74825
3920,299,0.55
3920,302,0.3795
3920,319,0.4035
3920,323,0.32475
3920,326,0.4265
3920,351,0.551
3920,356,0.315
3920,365,0.316
3920,368,0.62025
3920,378,0.3165
3920,387,0.331
3920,388,0.34475
3920,396,0.42325
3920,409,0.329
3920,445,0.7095
3920,446,0.3585
3920,451,0.329
3920,452,0.52725
3920,458,0.3355
3920,464,0.33575
3920,468,0.60325
3920,472,0.6035
3920,474,0.3045
3920,481,0.37975
3920,493,0.5295
3920,524,0.41
3920,526,0.305
3920,527,0.6975
3920,531,0.38
3920,536,0.32125
3920,538,0.42425
3920,554,0.32375
3920,557,0.44975
3920,600,0.63925
3920,601,0.759
3920,602,0.68125
3920,610,0.663
3920,613,0.49975
3920,614,0.339
3920,625,0.57675
3920,639,0.553
3920,640,0.545
3920,641,0.45975
3920,642,0.586
3920,646,0.567
3920,675,0.57725
3920,679,0.30975
3920,691,0.6045
3920,710,0.35575
3920,726,0.35075
3920,727,0.483
3920,737,0.39125
3920,742,0.78775
3920,743,0.325
3920,753,0.42575
3920,771,0.46575
3920,779,0.32025
3920,780,0.3335
3920,782,0.35125
3920,790,0.37675
3920,791,0.30225
3920,801,0.468
3920,806,0.32825
3920,809,0.3095
3920,844,0.42
3920,845,0.6155
3920,846,0.5085
3920,936,0.4285
3920,972,0.4635
3920,977,0.30025
3920,982,0.3795
3920,992,0.53975
3920,1008,0.563
3920,1029,0.3835
3920,1035,0.44475
3920,1040,0.506
3920,1054,0.37025
3920,1062,0.45325
3920,1064,0.50875
3920,1066,0.36025
3920,1072,0.60475
3920,1073,0.43625
3920,1090,0.458
3920,1091,0.5825
3920,1092,0.416
3920,1104,0.3875
3920,1108,0.344
3922,58,0.61975
3922,94,0.3885
3922,100,0.3655
3922,169,0.37225
3922,175,0.3045
3922,188,0.4165
3922,195,0.3955
3922,302,0.31025
3922,333,0.434
3922,374,0.50475
3922,378,0.36625
3922,389,0.44625
3922,406,0.41175
3922,415,0.663
3922,452,0.66575
3922,455,0.38375
3922,468,0.3375
3922,474,0.6155
3922,522,0.32475
3922,646,0.501
3922,672,0.52175
3922,719,0.3115
3922,727,0.491
3922,742,0.6765
3922,763,0.3465
3922,770,0.8315
3922,801,0.4895
3922,807,0.49025
3922,834,0.87475
3922,878,0.3945
3922,911,0.418
3922,913,0.36225
3922,919,0.37625
3922,920,0.6375
3922,926,0.47825
3922,927,0.318
3922,958,0.58575
3922,972,0.321
3922,993,0.71275
3922,995,0.4535
3922,1013,0.74975
3922,1014,0.49625
3922,1017,0.44125
3922,1064,0.322
3922,1068,0.56375
3922,1105,0.329
3922,1123,0.363
3925,18,0.444
3925,30,0.39725
3925,76,0.65375
3925,79,0.45825
3925,86,0.44825
3925,122,0.347
3925,140,0.85975
3925,143,0.95725
3925,156,0.5815
3925,188,0.387
3925,192,0.36225
3925,194,0.71975
3925,212,0.48625
3925,224,0.33825
3925,255,0.3665
3925,266,0.42475
3925,269,0.469
3925,270,0.89275
3925,275,0.52475
3925,276,0.32025
3925,277,0.41225
3925,282,0.30675
3925,291,0.85225
3925,297,0.3665
3925,299,0.306
3925,302,0.749
3925,303,0.328
3925,319,0.59975
3925,328,0.6485
3925,351,0.8475
3925,356,0.58325
3925,368,0.76725
3925,412,0.39725
3925,443,0.68175
3925,452,0.6385
3925,455,0.406
3925,468,0.35175
3925,472,0.4005
3925,474,0.40225
3925,481,0.48375
3925,493,0.52825
3925,519,0.36575
3925,529,0.40175
3925,536,0.40475
3925,537,0.45675
3925,540,0.9265
3925,544,0.7395
3925,550,0.36775
3925,554,0.33575
3925,557,0.73625
3925,565,0.438
3925,569,0.40325
3925,600,0.4215
3925,601,0.47825
3925,602,0.58625
3925,610,0.9615
3925,616,0.3915
3925,618,0.36025
3925,625,0.34375
3925,634,0.3465
3925,639,0.84775
3925,640,0.90125
3925,641,0.54825
3925,646,0.361
3925,675,0.34225
3925,691,0.33525
3925,702,0.58425
3925,710,0.38825
3925,719,0.30275
3925,726,0.35425
3925,735,0.3575
3925,742,0.64225
3925,779,0.505
3925,782,0.3265
3925,792,0.506
3925,829,0.85
3925,844,0.36275
3925,845,0.72875
3925,846,0.371
3925,854,0.43875
3925,855,0.54425
3925,867,0.33075
3925,878,0.385
3925,898,0.326
3925,925,0.303
3925,929,0.36375
3925,930,0.372
3925,931,0.3965
3925,936,0.641
3925,937,0.4425
3925,968,0.31025
3925,972,0.39625
3925,982,0.6155
3925,992,0.47425
3925,1008,0.71025
3925,1029,0.335
3925,1040,0.30625
3925,1055,0.43225
3925,1062,0.35325
3925,1073,0.304
3925,1089,0.3415
3925,1091,0.784
3925,1104,0.71325
3925,1114,0.308
3926,19,0.35675
3926,21,0.31975
3926,29,0.7275
3926,46,0.34875
3926,48,0.4515
3926,49,0.30225
3926,52,0.3755
3926,70,0.448
3926,97,0.3125
3926,101,0.4235
3926,128,0.3525
3926,132,0.303
3926,169,0.30075
3926,172,0.33875
3926,188,0.52975
3926,192,0.4785
3926,195,0.45925
3926,220,0.302
3926,226,0.38125
3926,240,0.48625
3926,255,0.37725
3926,266,0.42675
3926,275,0.33675
3926,299,0.30575
3926,302,0.565
3926,308,0.557
3926,314,0.3385
3926,323,0.401
3926,336,0.50125
3926,338,0.331
3926,349,0.922
3926,367,0.4675
3926,377,0.4435
3926,382,0.35125
3926,390,0.3085
3926,396,0.51125
3926,406,0.65525
3926,414,0.325
3926,415,0.607
3926,419,0.87275
3926,420,0.9575
3926,441,0.55175
3926,445,0.44025
3926,452,0.3095
3926,464,0.42475
3926,468,0.62125
3926,469,0.4695
3926,554,0.34525
3926,602,0.329
3926,609,0.31
3926,630,0.7405
3926,640,0.3435
3926,646,0.536
3926,682,0.3245
3926,694,0.40925
3926,722,0.648
3926,742,0.72975
3926,743,0.33925
3926,765,0.4205
3926,787,0.50225
3926,788,0.6765
3926,801,0.451
3926,807,0.33425
3926,823,0.30325
3926,832,0.4005
3926,867,0.367
3926,886,0.971
3926,887,0.9825
3926,888,0.71175
3926,889,0.99275
3926,890,0.97775
3926,891,0.31175
3926,897,0.33375
3926,904,0.7985
3926,914,0.35675
3926,919,0.478
3926,920,0.35075
3926,942,0.83575
3926,943,0.39075
3926,945,0.43925
3926,951,0.77825
3926,971,0.453
3926,983,0.96525
3926,999,0.3955
3926,1008,0.5615
3926,1012,0.55925
3926,1040,0.3705
3926,1056,0.35975
3926,1064,0.33625
3926,1073,0.45075
3926,1090,0.3395
3926,1101,0.549
3927,8,0.39125
3927,18,0.3085
3927,19,0.40175
3927,21,0.31625
3927,22,0.35325
3927,29,0.8685
3927,46,0.6065
3927,52,0.56175
3927,55,0.36275
3927,59,0.5955
3927,70,0.4745
3927,75,0.31975
3927,77,0.488
3927,82,0.38525
3927,86,0.39825
3927,97,0.62825
3927,98,0.39875
3927,99,0.3975
3927,101,0.3995
3927,121,0.519
3927,128,0.30325
3927,132,0.8325
3927,162,0.462
3927,188,0.58
3927,192,0.81825
3927,193,0.46325
3927,195,0.5175
3927,203,0.51325
3927,212,0.56175
3927,215,0.61425
3927,218,0.50075
3927,220,0.56025
3927,221,0.49925
3927,222,0.386
3927,226,0.75425
3927,229,0.5435
3927,240,0.681
3927,244,0.423
3927,246,0.4775
3927,251,0.30975
3927,255,0.45325
3927,266,0.65275
3927,270,0.36925
3927,275,0.55
3927,276,0.34525
3927,277,0.351
3927,280,0.40175
3927,292,0.347
3927,299,0.44875
3927,302,0.60875
3927,304,0.3405
3927,308,0.31275
3927,311,0.50375
3927,314,0.78575
3927,323,0.314
3927,324,0.46575
3927,334,0.6645
3927,336,0.6545
3927,337,0.72825
3927,338,0.3255
3927,345,0.914
3927,349,0.79025
3927,351,0.3735
3927,355,0.53025
3927,359,0.30275
3927,361,0.66725
3927,364,0.41325
3927,367,0.6595
3927,368,0.4905
3927,377,0.7225
3927,378,0.413
3927,382,0.49925
3927,389,0.34375
3927,391,0.3745
3927,396,0.7405
3927,401,0.37
3927,414,0.44875
3927,415,0.74625
3927,419,0.83675
3927,420,0.984
3927,442,0.46975
3927,445,0.72425
3927,446,0.55425
3927,447,0.301
3927,452,0.31025
3927,453,0.34475
3927,454,0.39425
3927,464,0.4965
3927,468,0.75525
3927,469,0.5585
3927,472,0.513
3927,502,0.43575
3927,527,0.806
3927,535,0.81575
3927,536,0.42975
3927,538,0.3355
3927,548,0.364
3927,549,0.381
3927,550,0.31675
3927,554,0.44575
3927,555,0.30125
3927,568,0.32325
3927,601,0.66575
3927,602,0.349
3927,603,0.43725
3927,609,0.41625
3927,620,0.765
3927,626,0.404
3927,642,0.45775
3927,646,0.60125
3927,652,0.362
3927,660,0.366
3927,690,0.52475
3927,694,0.63575
3927,719,0.31625
3927,742,0.86825
3927,743,0.78925
3927,745,0.4105
3927,750,0.34825
3927,752,0.731
3927,761,0.4245
3927,765,0.356
3927,766,0.319
3927,767,0.45425
3927,777,0.4025
3927,778,0.4075
3927,779,0.65875
3927,780,0.519
3927,787,0.50175
3927,788,0.879
3927,789,0.3455
3927,803,0.4275
3927,830,0.30925
3927,844,0.40025
3927,867,0.31175
3927,870,0.55075
3927,880,0.30525
3927,881,0.3285
3927,882,0.343
3927,883,0.478
3927,886,0.96975
3927,887,0.96375
3927,888,0.903
3927,889,0.995
3927,890,0.98275
3927,891,0.6005
3927,895,0.33275
3927,897,0.7105
3927,899,0.34575
3927,919,0.71075
3927,920,0.34925
3927,921,0.3175
3927,936,0.30725
3927,942,0.758
3927,943,0.38475
3927,944,0.83225
3927,945,0.42575
3927,950,0.40225
3927,951,0.97925
3927,971,0.7535
3927,972,0.50325
3927,977,0.37525
3927,983,0.769
3927,992,0.51625
3927,998,0.65175
3927,999,0.77225
3927,1000,0.6085
3927,1008,0.383
3927,1012,0.971
3927,1018,0.445
3927,1020,0.46275
3927,1024,0.34725
3927,1025,0.345
3927,1026,0.63725
3927,1027,0.38275
3927,1040,0.52225
3927,1042,0.32275
3927,1051,0.3895
3927,1054,0.39325
3927,1064,0.426
3927,1066,0.3675
3927,1072,0.36625
3927,1073,0.49975
3927,1074,0.39325
3927,1087,0.4205
3927,1090,0.93125
3927,1091,0.955
3927,1092,0.8835
3927,1093,0.56725
3927,1101,0.6295
3927,1104,0.43825
3927,1108,0.37275
3928,21,0.3675
3928,30,0.75475
3928,32,0.4135
3928,33,0.30575
3928,49,0.651
3928,86,0.5485
3928,109,0.319
3928,145,0.34675
3928,188,0.348
3928,195,0.615
3928,203,0.503
3928,215,0.9455
3928,230,0.90275
3928,231,0.3735
3928,267,0.5645
3928,270,0.36525
3928,275,0.5315
3928,276,0.34175
3928,277,0.477
3928,294,0.42475
3928,299,0.4385
3928,302,0.462
3928,314,0.45225
3928,328,0.3345
3928,344,0.402
3928,374,0.40175
3928,378,0.3165
3928,379,0.36525
3928,413,0.3225
3928,414,0.55125
3928,415,0.742
3928,417,0.45825
3928,418,0.38175
3928,435,0.38175
3928,436,0.31975
3928,445,0.43875
3928,455,0.7515
3928,458,0.36025
3928,459,0.6785
3928,460,0.844
3928,464,0.65825
3928,468,0.50975
3928,469,0.6205
3928,472,0.3425
3928,505,0.4185
3928,522,0.9135
3928,524,0.30525
3928,529,0.61425
3928,536,0.50775
3928,601,0.66
3928,602,0.34025
3928,603,0.45575
3928,609,0.3105
3928,619,0.70475
3928,620,0.90725
3928,640,0.30975
3928,646,0.5785
3928,663,0.95075
3928,664,0.97475
3928,680,0.4065
3928,702,0.38025
3928,710,0.48175
3928,717,0.51225
3928,742,0.70125
3928,750,0.336
3928,752,0.30125
3928,758,0.3205
3928,759,0.39625
3928,770,0.35725
3928,773,0.30325
3928,830,0.50525
3928,836,0.307
3928,867,0.4405
3928,870,0.33125
3928,882,0.535
3928,893,0.3265
3928,919,0.44725
3928,920,0.74325
3928,926,0.50725
3928,958,0.6745
3928,969,0.35825
3928,971,0.46725
3928,972,0.30325
3928,974,0.327
3928,1008,0.32375
3928,1026,0.3395
3928,1040,0.60425
3928,1064,0.341
3928,1071,0.4055
3928,1105,0.57475
3928,1106,0.46425
3928,1114,0.46175
3928,1127,0.30175
3929,18,0.54325
3929,21,0.40725
3929,22,0.56725
3929,30,0.61275
3929,32,0.38675
3929,33,0.43525
3929,49,0.42975
3929,67,0.3885
3929,79,0.43425
3929,82,0.30875
3929,86,0.4975
3929,105,0.677
3929,107,0.35575
3929,109,0.34175
3929,121,0.31575
3929,128,0.3345
3929,137,0.33
3929,138,0.3385
3929,140,0.471
3929,162,0.345
3929,167,0.377
3929,188,0.41975
3929,192,0.42525
3929,194,0.32025
3929,195,0.84725
3929,203,0.47
3929,212,0.3415
3929,215,0.90425
3929,216,0.66125
3929,220,0.53075
3929,230,0.888
3929,231,0.38725
3929,258,0.36725
3929,266,0.3305
3929,269,0.41175
3929,270,0.96125
3929,277,0.5875
3929,291,0.33
3929,302,0.6745
3929,319,0.42025
3929,323,0.36025
3929,324,0.59725
3929,328,0.70625
3929,335,0.5985
3929,338,0.34725
3929,351,0.501
3929,356,0.436
3929,364,0.33975
3929,365,0.354
3929,366,0.5105
3929,368,0.4045
3929,374,0.5195
3929,376,0.449
3929,379,0.55475
3929,382,0.3275
3929,391,0.368
3929,401,0.51025
3929,414,0.33075
3929,415,0.4935
3929,416,0.5505
3929,417,0.687
3929,424,0.3035
3929,430,0.40725
3929,443,0.50475
3929,445,0.47125
3929,446,0.329
3929,448,0.38625
3929,452,0.41025
3929,464,0.6895
3929,465,0.5245
3929,467,0.35875
3929,468,0.49425
3929,469,0.648
3929,472,0.32075
3929,473,0.32175
3929,504,0.542
3929,505,0.7205
3929,519,0.30975
3929,526,0.353
3929,528,0.54525
3929,529,0.622
3929,536,0.8415
3929,554,0.304
3929,557,0.32925
3929,566,0.7755
3929,585,0.301
3929,601,0.40525
3929,603,0.37275
3929,619,0.3415
3929,627,0.3795
3929,633,0.4385
3929,634,0.62925
3929,640,0.45175
3929,641,0.51675
3929,646,0.496
3929,675,0.50075
3929,682,0.3985
3929,691,0.359
3929,710,0.34575
3929,717,0.3505
3929,726,0.34425
3929,733,0.3165
3929,735,0.421
3929,742,0.755
3929,746,0.308
3929,747,0.7155
3929,749,0.30975
3929,750,0.717
3929,758,0.474
3929,759,0.61575
3929,767,0.3165
3929,768,0.308
3929,797,0.40775
3929,830,0.60625
3929,833,0.3325
3929,836,0.3855
3929,844,0.4055
3929,845,0.41775
3929,867,0.6415
3929,870,0.33825
3929,876,0.736
3929,877,0.477
3929,878,0.39
3929,897,0.5095
3929,898,0.3845
3929,918,0.65275
3929,926,0.55425
3929,931,0.31
3929,936,0.54875
3929,948,0.34025
3929,971,0.528
3929,972,0.61
3929,982,0.38925
3929,992,0.62475
3929,995,0.402
3929,999,0.31125
3929,1008,0.73225
3929,1020,0.32075
3929,1026,0.31625
3929,1037,0.3335
3929,1040,0.43175
3929,1051,0.35275
3929,1057,0.34325
3929,1064,0.417
3929,1071,0.63225
3929,1072,0.3415
3929,1090,0.40375
3929,1091,0.39525
3929,1108,0.32575
3929,1114,0.51125
3930,6,0.57625
3930,13,0.34225
3930,21,0.341
3930,29,0.435
3930,33,0.31075
3930,46,0.626
3930,49,0.35975
3930,86,0.5985
3930,122,0.47225
3930,140,0.477
3930,162,0.3085
3930,176,0.38875
3930,177,0.711
3930,188,0.4095
3930,195,0.45475
3930,212,0.59675
3930,215,0.82825
3930,244,0.40925
3930,267,0.75925
3930,270,0.441
3930,274,0.3385
3930,275,0.841
3930,276,0.68425
3930,294,0.4355
3930,302,0.4125
3930,314,0.34575
3930,324,0.36275
3930,344,0.579
3930,345,0.679
3930,355,0.34725
3930,396,0.4505
3930,397,0.30425
3930,414,0.53575
3930,415,0.64925
3930,445,0.41975
3930,452,0.35
3930,455,0.59425
3930,458,0.34575
3930,464,0.5315
3930,468,0.5005
3930,469,0.4105
3930,472,0.397
3930,474,0.471
3930,493,0.4325
3930,522,0.8865
3930,524,0.3195
3930,530,0.35
3930,536,0.369
3930,568,0.45775
3930,584,0.44025
3930,601,0.5555
3930,603,0.41975
3930,616,0.66525
3930,619,0.42575
3930,620,0.735
3930,640,0.362
3930,646,0.42075
3930,663,0.9665
3930,664,0.933
3930,680,0.54375
3930,690,0.55725
3930,691,0.31825
3930,710,0.37625
3930,719,0.41075
3930,727,0.31525
3930,742,0.786
3930,752,0.4685
3930,782,0.4355
3930,797,0.3125
3930,830,0.35375
3930,844,0.3015
3930,850,0.487
3930,867,0.306
3930,882,0.5495
3930,886,0.7455
3930,887,0.6575
3930,888,0.35
3930,889,0.55525
3930,890,0.83525
3930,911,0.41075
3930,921,0.345
3930,933,0.55775
3930,945,0.5355
3930,951,0.66825
3930,953,0.46025
3930,956,0.521
3930,969,0.428
3930,971,0.448
3930,972,0.32875
3930,982,0.38975
3930,998,0.34675
3930,999,0.6315
3930,1000,0.60325
3930,1020,0.746
3930,1040,0.59875
3930,1056,0.45925
3930,1084,0.307
3930,1091,0.331
3930,1105,0.32325
3930,1109,0.5735
3930,1127,0.58225
3932,5,0.83925
3932,21,0.57825
3932,22,0.93975
3932,33,0.4225
3932,46,0.548
3932,49,0.3565
3932,86,0.672
3932,107,0.59
3932,140,0.6225
3932,164,0.392
3932,188,0.39925
3932,192,0.46325
3932,195,0.3945
3932,215,0.9545
3932,218,0.3315
3932,220,0.3505
3932,244,0.35425
3932,266,0.602
3932,267,0.68675
3932,270,0.68475
3932,274,0.355
3932,275,0.734
3932,276,0.45725
3932,277,0.33375
3932,285,0.59725
3932,289,0.48625
3932,302,0.53825
3932,314,0.56725
3932,319,0.3825
3932,324,0.3995
3932,341,0.81675
3932,344,0.5565
3932,345,0.86475
3932,351,0.49525
3932,355,0.31925
3932,364,0.51675
3932,382,0.37325
3932,396,0.328
3932,409,0.3345
3932,413,0.59425
3932,414,0.3055
3932,415,0.36975
3932,445,0.3725
3932,446,0.42125
3932,464,0.5865
3932,467,0.3125
3932,468,0.6185
3932,469,0.52375
3932,472,0.3855
3932,473,0.373
3932,481,0.3135
3932,522,0.80625
3932,529,0.53925
3932,535,0.51375
3932,536,0.6605
3932,547,0.6675
3932,554,0.33625
3932,603,0.45
3932,616,0.36575
3932,619,0.67175
3932,620,0.97275
3932,634,0.51925
3932,640,0.32675
3932,646,0.57225
3932,663,0.61975
3932,664,0.4175
3932,680,0.3035
3932,682,0.5025
3932,691,0.38825
3932,710,0.36825
3932,733,0.49775
3932,739,0.5795
3932,742,0.77325
3932,747,0.406
3932,750,0.44675
3932,752,0.36625
3932,759,0.44375
3932,766,0.34725
3932,767,0.60275
3932,773,0.35325
3932,797,0.3575
3932,830,0.45175
3932,844,0.3015
3932,867,0.34825
3932,882,0.468
3932,886,0.693
3932,887,0.4805
3932,889,0.78575
3932,890,0.70175
3932,897,0.41525
3932,898,0.46275
3932,918,0.415
3932,936,0.368
3932,951,0.93725
3932,953,0.358
3932,969,0.343
3932,971,0.552
3932,972,0.34675
3932,977,0.3215
3932,992,0.44225
3932,999,0.708
3932,1000,0.55225
3932,1008,0.7975
3932,1012,0.3595
3932,1018,0.3065
3932,1020,0.6745
3932,1037,0.3445
3932,1040,0.47
3932,1064,0.52675
3932,1073,0.35025
3932,1084,0.33275
3932,1085,0.35625
3932,1090,0.60625
3932,1104,0.54475
3932,1114,0.45675
3933,21,0.3245
3933,62,0.4605
3933,96,0.425
3933,97,0.6395
3933,98,0.51275
3933,100,0.72125
3933,148,0.361
3933,169,0.3525
3933,176,0.473
3933,177,0.70325
3933,188,0.4295
3933,198,0.457
3933,218,0.36875
3933,267,0.52825
3933,275,0.433
3933,276,0.5475
3933,292,0.37125
3933,294,0.436
3933,302,0.45925
3933,314,0.62725
3933,316,0.8095
3933,317,0.47775
3933,328,0.3785
3933,334,0.41075
3933,345,0.49475
3933,355,0.51175
3933,356,0.34
3933,374,0.3865
3933,389,0.30575
3933,396,0.38975
3933,414,0.4555
3933,415,0.40175
3933,429,0.38075
3933,447,0.402
3933,455,0.44425
3933,468,0.54975
3933,474,0.72275
3933,493,0.52275
3933,521,0.30825
3933,522,0.89075
3933,550,0.328
3933,568,0.95425
3933,569,0.413
3933,601,0.342
3933,602,0.314
3933,616,0.782
3933,620,0.93625
3933,640,0.3025
3933,646,0.42875
3933,663,0.68125
3933,664,0.5725
3933,679,0.3535
3933,688,0.79175
3933,694,0.40025
3933,727,0.44225
3933,731,0.31075
3933,732,0.4175
3933,739,0.40925
3933,742,0.79175
3933,763,0.36175
3933,792,0.3565
3933,807,0.668
3933,839,0.51625
3933,844,0.33425
3933,882,0.522
3933,886,0.663
3933,887,0.56675
3933,888,0.61075
3933,889,0.55225
3933,890,0.60825
3933,919,0.5445
3933,920,0.47075
3933,932,0.48475
3933,933,0.723
3933,937,0.30525
3933,951,0.671
3933,953,0.9035
3933,956,0.59475
3933,972,0.366
3933,973,0.84775
3933,998,0.45925
3933,999,0.44225
3933,1012,0.3065
3933,1032,0.31275
3933,1127,0.54625
3937,13,0.45725
3937,19,0.795
3937,29,0.46575
3937,59,0.69475
3937,60,0.844
3937,77,0.3805
3937,96,0.301
3937,97,0.4865
3937,100,0.68325
3937,101,0.30025
3937,132,0.5595
3937,169,0.30725
3937,185,0.31375
3937,188,0.59425
3937,195,0.8245
3937,198,0.416
3937,220,0.305
3937,221,0.46675
3937,245,0.334
3937,246,0.40825
3937,255,0.5015
3937,258,0.3615
3937,275,0.324
3937,277,0.3155
3937,299,0.37725
3937,302,0.56275
3937,304,0.34875
3937,308,0.33225
3937,336,0.44425
3937,337,0.30175
3937,355,0.5365
3937,367,0.39575
3937,374,0.369
3937,378,0.31175
3937,396,0.442
3937,414,0.554
3937,415,0.673
3937,419,0.98775
3937,420,0.982
3937,437,0.62325
3937,445,0.51675
3937,447,0.6445
3937,464,0.31925
3937,468,0.429
3937,553,0.33775
3937,587,0.32625
3937,602,0.37675
3937,603,0.42325
3937,609,0.5115
3937,646,0.48725
3937,694,0.42225
3937,719,0.31425
3937,742,0.729
3937,777,0.39075
3937,787,0.50675
3937,788,0.59925
3937,795,0.5165
3937,796,0.335
3937,797,0.36375
3937,807,0.59625
3937,825,0.36175
3937,860,0.992
3937,861,0.99775
3937,867,0.8895
3937,886,0.89525
3937,887,0.87375
3937,889,0.87925
3937,890,0.90725
3937,919,0.49825
3937,920,0.497
3937,933,0.61
3937,951,0.70125
3937,953,0.83775
3937,971,0.38
3937,999,0.40075
3937,1012,0.8105
3937,1025,0.50075
3937,1073,0.3095
3937,1084,0.328
3937,1101,0.644
3938,9,0.3845
3938,13,0.76
3938,21,0.358
3938,26,0.30125
3938,46,0.304
3938,97,0.42975
3938,100,0.49
3938,145,0.67075
3938,146,0.90475
3938,168,0.50275
3938,169,0.76175
3938,176,0.407
3938,177,0.7045
3938,180,0.34525
3938,188,0.35125
3938,192,0.36925
3938,198,0.42
3938,267,0.69575
3938,275,0.58025
3938,276,0.53025
3938,292,0.32725
3938,294,0.52025
3938,302,0.4435
3938,312,0.3645
3938,356,0.333
3938,389,0.32625
3938,396,0.37475
3938,406,0.74975
3938,415,0.443
3938,452,0.42575
3938,455,0.37625
3938,456,0.581
3938,457,0.69225
3938,458,0.82225
3938,462,0.4055
3938,468,0.377
3938,474,0.81475
3938,477,0.54225
3938,486,0.87775
3938,493,0.423
3938,503,0.4935
3938,522,0.96725
3938,547,0.32125
3938,609,0.3075
3938,616,0.4365
3938,619,0.40675
3938,640,0.3455
3938,646,0.372
3938,682,0.862
3938,710,0.52025
3938,720,0.37325
3938,725,0.9245
3938,727,0.46975
3938,728,0.44625
3938,729,0.45775
3938,732,0.8685
3938,742,0.73325
3938,763,0.385
3938,770,0.552
3938,792,0.62
3938,801,0.7095
3938,807,0.54375
3938,829,0.30175
3938,852,0.30425
3938,882,0.60625
3938,886,0.33725
3938,903,0.92275
3938,910,0.60975
3938,911,0.5255
3938,919,0.323
3938,927,0.999
3938,933,0.457
3938,956,0.978
3938,972,0.309
3938,981,0.52775
3938,999,0.475
3938,1000,0.48125
3938,1013,0.49
3938,1014,0.79025
3938,1015,0.41075
3938,1016,0.45025
3938,1017,0.90025
3938,1050,0.3275
3938,1064,0.32625
3938,1084,0.54825
3938,1085,0.45375
3938,1086,0.37175
3938,1101,0.61725
3938,1103,0.57775
3938,1116,0.3695
3939,13,0.8055
3939,18,0.31775
3939,21,0.40075
3939,96,0.30425
3939,97,0.34675
3939,100,0.45475
3939,145,0.42025
3939,146,0.67725
3939,155,0.3275
3939,169,0.827
3939,176,0.6425
3939,177,0.777
3939,188,0.35925
3939,195,0.435
3939,198,0.5955
3939,264,0.4045
3939,267,0.417
3939,275,0.413
3939,276,0.53525
3939,292,0.38075
3939,294,0.78575
3939,302,0.461
3939,312,0.31025
3939,325,0.3405
3939,326,0.84975
3939,356,0.35125
3939,378,0.34575
3939,389,0.4055
3939,396,0.40375
3939,406,0.79125
3939,414,0.36575
3939,415,0.5625
3939,452,0.44225
3939,455,0.6885
3939,456,0.616
3939,457,0.4425
3939,458,0.572
3939,468,0.6525
3939,474,0.53575
3939,477,0.34175
3939,493,0.323
3939,521,0.53225
3939,522,0.975
3939,529,0.35925
3939,547,0.309
3939,553,0.336
3939,594,0.45675
3939,646,0.37175
3939,682,0.68075
3939,725,0.82625
3939,727,0.44725
3939,728,0.3385
3939,732,0.7635
3939,742,0.84975
3939,763,0.4645
